,,Header,MultiTrack,128
0,0,Sequence/Track Name,"horror_bass01.ogg"
0,0,Set Tempo,428571
0,96,Note On,0,62,64
0,128,Note Off,0,62,64
0,256,Note On,0,62,64
0,288,Note Off,0,62,64
0,480,Note On,0,62,64
0,512,Note Off,0,62,64
0,736,Note On,0,62,64
0,768,Note Off,0,62,64
0,960,Note On,0,62,64
0,992,Note Off,0,62,64
0,1088,Note On,0,62,64
0,1120,Note Off,0,62,64
0,1184,Note On,0,62,64
0,1216,Note Off,0,62,64
0,1440,Note On,0,62,64
0,1472,Note Off,0,62,64
0,1664,Note On,0,62,64
0,1696,Note Off,0,62,64
0,1760,Note On,0,62,64
0,1792,Note Off,0,62,64
0,1856,Note On,0,62,64
0,1888,Note Off,0,62,64
0,1920,Note On,0,62,64
0,1952,Note Off,0,62,64
0,1952,Note On,0,62,64
0,1984,Note Off,0,62,64
0,2144,Note On,0,60,64
0,2176,Note Off,0,60,64
0,2400,Note On,0,62,64
0,2432,Note Off,0,62,64
0,2656,Note On,0,62,64
0,2688,Note Off,0,62,64
0,2880,Note On,0,62,64
0,2912,Note Off,0,62,64
0,2976,Note On,0,62,64
0,3040,Note Off,0,62,64
0,3136,Note On,0,62,64
0,3168,Note Off,0,62,64
0,3360,Note On,0,62,64
0,3392,Note Off,0,62,64
0,3616,Note On,0,62,64
0,3680,Note Off,0,62,64
0,3744,Note On,0,62,64
0,3776,Note Off,0,62,64
0,3840,Note On,0,62,64
0,3904,Note Off,0,62,64
0,4000,Note On,0,62,64
0,4032,Note Off,0,62,64
0,4096,Note On,0,62,64
0,4128,Note Off,0,62,64
0,4288,Note On,0,62,64
0,4320,Note On,0,60,64
0,4352,Note Off,0,62,64
0,4352,Note Off,0,60,64
0,4352,Note On,0,60,64
0,4450,Note Off,0,60,64
0,4608,Note On,0,62,64
0,4640,Note Off,0,62,64
0,4800,Note On,0,60,64
0,4832,Note Off,0,60,64
0,4864,Note On,0,60,64
0,4896,Note Off,0,60,64
0,4992,Note On,0,62,64
0,5024,Note Off,0,62,64
0,5216,Note On,0,62,64
0,5280,Note Off,0,62,64
0,5280,Note On,0,60,64
0,5312,Note Off,0,60,64
0,5312,Note On,0,60,64
0,5344,Note Off,0,60,64
0,5536,Note On,0,62,64
0,5568,Note Off,0,62,64
0,5664,Note On,0,62,64
0,5728,Note Off,0,62,64
0,5792,Note On,0,60,64
0,5824,Note Off,0,60,64
0,5824,Note On,0,60,64
0,5856,Note Off,0,60,64
0,5984,Note On,0,62,64
0,6016,Note Off,0,62,64
0,6176,Note On,0,62,64
0,6240,Note Off,0,62,64
0,6432,Note On,0,62,64
0,6464,Note Off,0,62,64
0,6688,Note On,0,62,64
0,6720,Note Off,0,62,64
0,6816,Note On,0,62,64
0,6848,Note Off,0,62,64
0,6944,Note On,0,62,64
0,6976,Note Off,0,62,64
0,7008,Note On,0,62,64
0,7040,Note Off,0,62,64
0,7168,Note On,0,62,64
0,7168,Note On,0,60,64
0,7200,Note Off,0,62,64
0,7200,Note Off,0,60,64
0,7232,Note On,0,60,64
0,7264,Note Off,0,60,64
0,7584,Note On,0,62,64
0,7616,Note Off,0,62,64
0,7648,Note On,0,62,64
0,7680,Note Off,0,62,64
0,7776,Note On,0,60,64
0,7840,Note Off,0,60,64
0,7904,Note On,0,60,64
0,7936,Note Off,0,60,64
0,8032,Note On,0,62,64
0,8064,Note Off,0,62,64
0,8192,Note On,0,62,64
0,8224,Note Off,0,62,64
0,8384,Note On,0,62,64
0,8416,Note Off,0,62,64
0,8704,Note On,0,62,64
0,8736,Note Off,0,62,64
0,8768,Note On,0,62,64
0,8800,Note Off,0,62,64
0,8832,Note On,0,62,64
0,8864,Note Off,0,62,64
0,8864,Note On,0,62,64
0,8896,Note Off,0,62,64
0,8928,Note On,0,62,64
0,8960,Note Off,0,62,64
0,8960,Note On,0,62,64
0,8992,Note Off,0,62,64
0,9024,Note On,0,62,64
0,9056,Note Off,0,62,64
0,9152,Note On,0,62,64
0,9184,Note Off,0,62,64
0,9248,Note On,0,62,64
0,9280,Note Off,0,62,64
0,9568,Note On,0,60,64
0,9600,Note Off,0,60,64
0,9792,Note On,0,60,64
0,9824,Note Off,0,60,64
0,10048,Note On,0,60,64
0,10080,Note Off,0,60,64
0,10144,Note On,0,60,64
0,10208,Note Off,0,60,64
0,10304,Note On,0,60,64
0,10336,Note Off,0,60,64
0,10528,Note On,0,60,64
0,10592,Note Off,0,60,64
0,10752,Note On,0,60,64
0,10816,Note Off,0,60,64
0,10848,Note On,0,60,64
0,10880,Note Off,0,60,64
0,11008,Note On,0,60,64
0,11040,Note Off,0,60,64
0,11264,Note On,0,60,64
0,11328,Note Off,0,60,64
0,11456,Note On,0,60,64
0,11488,Note Off,0,60,64
0,11552,Note On,0,60,64
0,11584,Note Off,0,60,64
0,11616,Note On,0,60,64
0,11648,Note Off,0,60,64
0,11712,Note On,0,62,64
0,11744,Note Off,0,62,64
0,11936,Note On,0,62,64
0,12000,Note Off,0,62,64
0,12160,Note On,0,62,64
0,12224,Note Off,0,62,64
0,12288,Note On,0,62,64
0,12352,Note Off,0,62,64
0,12384,Note On,0,62,64
0,12416,Note Off,0,62,64
0,12544,Note On,0,62,64
0,12608,Note Off,0,62,64
0,12640,Note On,0,62,64
0,12672,Note Off,0,62,64
0,12704,Note On,0,62,64
0,12736,Note Off,0,62,64
0,12832,Note On,0,62,64
0,12864,Note Off,0,62,64
0,12960,Note On,0,62,64
0,12992,Note Off,0,62,64
0,12992,Note On,0,62,64
0,13024,Note Off,0,62,64
0,13088,Note On,0,62,64
0,13120,Note Off,0,62,64
0,13184,Note On,0,62,64
0,13216,Note Off,0,62,64
0,13280,Note On,0,62,64
0,13312,Note Off,0,62,64
0,13376,Note On,0,62,64
0,13408,Note Off,0,62,64
0,13472,Note On,0,62,64
0,13504,Note Off,0,62,64
0,13504,Note On,0,62,64
0,13536,Note Off,0,62,64
0,13696,Note On,0,62,64
0,13728,Note Off,0,62,64
0,13888,Note On,0,62,64
0,13920,Note Off,0,62,64
0,14112,Note On,0,62,64
0,14144,Note Off,0,62,64
0,14336,Note On,0,60,64
0,14368,Note Off,0,60,64
0,14432,Note On,0,60,64
0,14464,Note Off,0,60,64
0,14560,Note On,0,60,64
0,14624,Note Off,0,60,64
0,14688,Note On,0,62,64
0,14720,Note Off,0,62,64
0,14976,Note On,0,62,64
0,15008,Note Off,0,62,64
0,15072,Note On,0,62,64
0,15136,Note Off,0,62,64
0,15200,Note On,0,60,64
0,15232,Note Off,0,60,64
0,15328,Note On,0,60,64
0,15392,Note Off,0,60,64
0,15424,Note On,0,60,64
0,15456,Note Off,0,60,64
0,15552,Note On,0,60,64
0,15584,Note Off,0,60,64
0,15584,Note On,0,60,64
0,15616,Note Off,0,60,64
0,15744,Note On,0,62,64
0,15776,Note Off,0,62,64
0,16032,Note On,0,62,64
0,16064,Note Off,0,62,64
0,16288,Note On,0,62,64
0,16352,Note Off,0,62,64
0,16416,Note On,0,62,64
0,16480,Note Off,0,62,64
0,16512,Note On,0,62,64
0,16544,Note Off,0,62,64
0,16672,Note On,0,62,64
0,16736,Note Off,0,62,64
0,16960,Note On,0,62,64
0,16992,Note Off,0,62,64
0,17056,Note On,0,62,64
0,17088,Note Off,0,62,64
0,17120,Note On,0,62,64
0,17152,Note Off,0,62,64
0,17248,Note On,0,62,64
0,17280,Note Off,0,62,64
0,17280,Note On,0,62,64
0,17312,Note Off,0,62,64
1,0,Sequence/Track Name,"Kicker"
1,0,Set Tempo,428571
